title,governorate,city,maker,model,model_year,mileage,car_type,price,minimum_down_payment,link
نيسان صني ٢٠٢٢,Cairo,Nasr City,Nissan,Sunny,2022,41000.0,Automatic,300000.0,,https://contactcars.com/en/used-cars/nissan-sunny/fb89b2f648a6?status=Used?dealer=1519538
Subaru XV LUXURY 2021,Cairo,Maadi,Subaru,XV,2021,106000.0,Automatic,1350000.0,,https://contactcars.com/en/used-cars/subaru-xv/bf06ee4f6813?status=Used
ميتسوبيشي لانسر اكس شارك خليجي 2016 فبريكا بالكامل,Cairo,New Cairo & 5th Settlement,Mitsubishi,Lancer,2016,180000.0,Automatic,720000.0,,https://contactcars.com/en/used-cars/mitsubishi-lancer/d8774a732abf?status=Used
كيا سيراتو كوبية,Alexandria,Al Ajmi,Kia,Cerato,2011,200000.0,Automatic,720000.0,,https://contactcars.com/en/used-cars/kia-cerato/c9eacfff21e3?status=Used
تيبو بحاله جيده,Giza,Imbaba,Fiat,Tipo,2020,133000.0,Automatic,1000000.0,,https://contactcars.com/en/used-cars/fiat-tipo/c50748d40620?status=Used
رينو كادجر ٢٠٢٠,Giza,El Haram,Renault,Kadjar,2020,82000.0,Automatic,1100000.0,220000.0,https://contactcars.com/en/used-cars/renault-kadjar/a8671d095954?status=Used
شيفورليه اوبترا 2018,Cairo,Nasr City,Chevrolet,Optra,2018,90000.0,Automatic,630000.0,,https://contactcars.com/en/used-cars/chevrolet-optra/6b655a06fbf2?status=Used?dealer=1519473
بيجو ٣٠٠٨ ٢٠٢٢,Cairo,New Cairo & 5th Settlement,Peugeot,3008,2022,74000.0,Automatic,1850000.0,370000.0,https://contactcars.com/en/used-cars/peugeot-3008/61bf9ce93b2e?status=Used
حاله ممتازه,Cairo,Hadayeq El Qoba,Hyundai,Elantra MD,2011,150000.0,Automatic,750000.0,,https://contactcars.com/en/used-cars/hyundai-elantra_md/cfce6ef40e5d?status=Used
سوزوكىً فيتارا فبريكةً,Giza,Sheikh Zayed,Suzuki,Vitara,2003,300.0,Automatic,300000.0,,https://contactcars.com/en/used-cars/suzuki-vitara/f6bd56fceff9?status=Used
لانسر شارك,Mansoura,Down Town,Mitsubishi,Lancer,2009,183000.0,Automatic,580000.0,,https://contactcars.com/en/used-cars/mitsubishi-lancer/33de121c0028?status=Used
حالة ممتازة زي الفبريكا,Giza,Sheikh Zayed,Nissan,Qashqai,2017,124000.0,Automatic,950000.0,,https://contactcars.com/en/used-cars/nissan-qashqai/e5c7768303c2?status=Used
لانسر شارك فابريكا,Giza,El Haram,Mitsubishi,Lancer,2016,100000.0,Automatic,700000.0,,https://contactcars.com/en/used-cars/mitsubishi-lancer/be80cd8f3bcd?status=Used
لانسر شارك,Eastern,Fagus,Mitsubishi,Lancer,2016,90000.0,Automatic,700000.0,,https://contactcars.com/en/used-cars/mitsubishi-lancer/727f9483d437?status=Used
عربيه للبيع رينو داستر,Giza,Sheikh Zayed,Renault,Duster,2018,140000.0,Automatic,800000.0,,https://contactcars.com/en/used-cars/renault-duster/1304625eb904?status=Used
Z4 2020,Cairo,New Cairo & 5th Settlement,BMW,Z4,2020,45000.0,Automatic,1500000.0,,https://contactcars.com/en/used-cars/bmw-z4/23a52f443a8c?status=Used?dealer=1519365
هيونداي جراند i10 للبيع,Giza,6th of October,Hyundai,Grand I10,2019,85000.0,Automatic,740000.0,148000.0,https://contactcars.com/en/used-cars/hyundai-grand_i10/b009a6f9bee4?status=Used
مرسيدس فبريكه من الداخل و الخارج بالكامل,Cairo,Nasr City,Mercedes,C180,2013,265000.0,Automatic,1180000.0,,https://contactcars.com/en/used-cars/mercedes-c180/6e6545f820fb?status=Used
جيب رينيجيد عداد ٥٠ الف كيلو فقط,Cairo,New Cairo & 5th Settlement,Jeep,Renegade,2016,51000.0,Automatic,1050000.0,,https://contactcars.com/en/used-cars/jeep-renegade/cb61498e6e46?status=Used
Porsche Cayenne,Cairo,New Cairo & 5th Settlement,Porsche,Cayenne,2019,70000.0,Automatic,3000000.0,,https://contactcars.com/en/used-cars/porsche-cayenne/adf032ae5319?status=Used?dealer=1519365
X6 2019,Cairo,New Cairo & 5th Settlement,BMW,X6,2019,3000.0,Automatic,3000000.0,,https://contactcars.com/en/used-cars/bmw-x6/b557f4a41a1d?status=Used?dealer=1519365
اسكودا اوكتافيا فابريكا,Cairo,Nasr City,Skoda,Octavia,2015,164000.0,Automatic,1000000.0,,https://contactcars.com/en/used-cars/skoda-octavia/fff2a546f2fc?status=Used
C4 X,Cairo,New Cairo & 5th Settlement,Citroen,C4 X,2024,100.0,Automatic,700000.0,,https://contactcars.com/en/used-cars/citroen-c4_x/8690ae89fcfb?status=Used?dealer=1519365
ام جي 6 2022 حالة ممتازة 60 الف كيلو فقط,Cairo,Sheraton,MG,6,2022,60000.0,Automatic,1100000.0,550000.0,https://contactcars.com/en/used-cars/mg-6/42a4ce244498?status=Used
افيو موديل 2020 اتوماتيك فابريكة دواخل وسقف وشنطه رشه حزام بحاله,Cairo,Manial,Chevrolet,Aveo,2020,164.0,Automatic,495000.0,123750.0,https://contactcars.com/en/used-cars/chevrolet-aveo/92d4527ffeb4?status=Used
Nissan JUKE فبريكا,Cairo,Heliopolis,Nissan,Juke,2012,160000.0,Automatic,700000.0,,https://contactcars.com/en/used-cars/nissan-juke/6b1942dcc9c4?status=Used
نيسان صني موديل ٢٠١٧,Cairo,Hadayeq El Qoba,Nissan,Sunny,2017,125000.0,Automatic,480000.0,,https://contactcars.com/en/used-cars/nissan-sunny/14167d477a36?status=Used
تويوتا CHR موديل 2022,Cairo,Nasr City,Toyota,C-HR,2022,29000.0,Automatic,1550000.0,310000.0,https://contactcars.com/en/used-cars/toyota-c_hr/f05bd2d34073?status=Used
بي ام دابليو 520 باقل عداد في مصر,Cairo,Nasr City,BMW,520i,2019,47000.0,Automatic,270000.0,,https://contactcars.com/en/used-cars/bmw-520i/28604df2feac?status=Used?dealer=1519525
شيفروليه ماليبو ٢٠١٧ معاقين بمرافق فات مالحظر سنه مرخصه فيصل,Giza,6th of October,Chevrolet,Malibu,2017,61000.0,Automatic,600000.0,,https://contactcars.com/en/used-cars/chevrolet-malibu/844b89024970?status=Used
بي ام بسعر مميز جدا و اقل عداد في مصر,Cairo,Nasr City,BMW,520i,2019,47000.0,Automatic,2700000.0,540000.0,https://contactcars.com/en/used-cars/bmw-520i/2446cd3577c9?status=Used?dealer=1519525
bmw318i2019 بحاله الفبريكا لاتحتاج لمصروف,Cairo,Mataria,BMW,318i,2019,190000.0,Automatic,1500000.0,,https://contactcars.com/en/used-cars/bmw-318i/04f29181d7e3?status=Used
BM x6,Cairo,Heliopolis,BMW,X6,2019,85000.0,Automatic,5000000.0,1000000.0,https://contactcars.com/en/used-cars/bmw-x6/8fa157b829b2?status=Used?dealer=1519406
Mercedes GLC300 AMG SUV 2023,Cairo,Heliopolis,Mercedes,GLC 300,2023,5400.0,Manual,6700000.0,1340000.0,https://contactcars.com/en/used-cars/mercedes-glc_300/3ae64c64b140?status=Used?dealer=1519270
كيا سبورتاج 2017 للبيع,Kafr El Sheikh,Desouq,Kia,Sportage,2017,120000.0,Automatic,650000.0,,https://contactcars.com/en/used-cars/kia-sportage/d1d6a31fd548?status=Used
BMW318i model 2019,Cairo,New Cairo & 5th Settlement,BMW,318i,2019,146000.0,Automatic,1650000.0,,https://contactcars.com/en/used-cars/bmw-318i/a4317763df57?status=Used
بيى ام 2020 الرياضية العائلية 7 راكب اعلى فئة فابريقة مميزة جدا,Cairo,Zamalek,BMW,218i,2020,45000.0,Automatic,1900000.0,380000.0,https://contactcars.com/en/used-cars/bmw-218i/3f194547af6f?status=Used
"kia, ceed, 2016, used, excellent condition",Giza,Sheikh Zayed,Kia,Ceed,2016,120000.0,Automatic,825000.0,,https://contactcars.com/en/used-cars/kia-ceed/228ecb6afa88?status=Used
A200 2022 progressive 25000 km wakel,Cairo,New Cairo & 5th Settlement,Mercedes,A200,2022,25800.0,Automatic,2600000.0,520000.0,https://contactcars.com/en/used-cars/mercedes-a200/4f13b7067197?status=Used
k3كيا,Cairo,Nasr City,Kia,Cerato,2013,125000.0,Automatic,720000.0,,https://contactcars.com/en/used-cars/kia-cerato/98864c201b55?status=Used
رينو سانديرو ٢٠١٩ فابريكا برة و جوة بحالة الزيرو ٨٠ الف كم فقط,Cairo,New Cairo & 5th Settlement,Renault,Sandero,2019,82000.0,Automatic,575000.0,115000.0,https://contactcars.com/en/used-cars/renault-sandero/20f3c22bbc42?status=Used
مرسيدس cla 180,Cairo,New Cairo & 5th Settlement,Mercedes,CLA 180,2015,139000.0,Automatic,1400000.0,,https://contactcars.com/en/used-cars/mercedes-cla_180/04f4537442ca?status=Used
Seat Leon 2020 Beats - سيات ليون ٢٠٢٠ بيتس,Cairo,Madinaty,Seat,Leon,2020,125000.0,Automatic,1550000.0,,https://contactcars.com/en/used-cars/seat-leon/d6f0b30c84cc?status=Used
Bmw X3 2012 3000cc,Cairo,Garden City,BMW,X3,2012,208000.0,Automatic,1300000.0,,https://contactcars.com/en/used-cars/bmw-x3/36521ff75105?status=Used
باسات ٢٠١٩ حالة ممتازة فابريكا بالكامل,Cairo,New Cairo & 5th Settlement,Volkswagen,Passat,2019,110000.0,Automatic,1400000.0,,https://contactcars.com/en/used-cars/volkswagen-passat/53db054863b6?status=Used
نيسان صني N17 اول فئة بحالة ممتازة التفاوض البسيط في حالة الجدية,Minya,Minya,Nissan,Sunny,2013,141000.0,Automatic,375000.0,,https://contactcars.com/en/used-cars/nissan-sunny/42b9ad14acf2?status=Used
نيسان قشقاي ٢٠١٧ فبريكا بالكامل,Cairo,Mokattam,Nissan,Qashqai,2017,73000.0,Automatic,1100000.0,,https://contactcars.com/en/used-cars/nissan-qashqai/bcbfdcc9e0dc?status=Used
Jac Js4 2021 أعلى فئة,Giza,6th of October,JAC,JS4,2021,52000.0,Automatic,1000000.0,,https://contactcars.com/en/used-cars/jac-js4/f56b59482291?status=Used
Renault megane 1600 cc,Giza,Sheikh Zayed,Renault,Megane,2020,80000.0,Automatic,1050000.0,,https://contactcars.com/en/used-cars/renault-megane/f5c62e8085ab?status=Used
للبيع حاله ممتازه,Cairo,Zayton,Kia,Pride,1999,111.0,Manual,125000.0,,https://contactcars.com/en/used-cars/kia-pride/2b0958b620c5?status=Used
رينو كادجار ٢٠١٧ فئة ثالثة,Giza,Sheikh Zayed,Renault,Kadjar,2017,131000.0,Automatic,950000.0,,https://contactcars.com/en/used-cars/renault-kadjar/90533f899b90?status=Used
Mercedes C200 Model 2022,Giza,6th of October,Mercedes,C200,2022,39500.0,Automatic,4000000.0,800000.0,https://contactcars.com/en/used-cars/mercedes-c200/d01d3e71b158?status=Used
E200 2021 AMG Fully loaded,Cairo,New Cairo & 5th Settlement,Mercedes,E200,2021,38000.0,Automatic,4500000.0,900000.0,https://contactcars.com/en/used-cars/mercedes-e200/272a6f2254dd?status=Used
سبورتاج فابريكة بالكامل ٢٠٢٢ Lx Cam,Port Said,East District,Kia,Sportage,2022,35000.0,Automatic,1650000.0,330000.0,https://contactcars.com/en/used-cars/kia-sportage/43c6e9d80685?status=Used
فانتازيا 2013 أول مالك,Cairo,Rehab City,Skoda,Fantasia,2013,200000.0,Automatic,750000.0,,https://contactcars.com/en/used-cars/skoda-fantasia/c0326adef5cc?status=Used
Ford escort,Cairo,New Cairo & 5th Settlement,Ford,Ecosport,2019,63000.0,Automatic,900000.0,,https://contactcars.com/en/used-cars/ford-ecosport/cb9b9fc30973?status=Used
Audi Q3 Sportback S line 35,Cairo,New Cairo & 5th Settlement,Audi,Q3,2024,10.0,Automatic,2950000.0,590000.0,https://contactcars.com/en/used-cars/audi-q3/241cf01c7426?status=Used?dealer=1519263
سكودا فيفوريت للبيع,Alexandria,Burj Al Arab,Skoda,favorite,1994,300000.0,Manual,70000.0,,https://contactcars.com/en/used-cars/skoda-favorite/8e4321ba80f0?status=Used
سكودا ٢٠٠٦ بحاله ممتازه,Cairo,Future City,Skoda,Octavia,2006,210.0,Automatic,510000.0,,https://contactcars.com/en/used-cars/skoda-octavia/dc5fb74a2550?status=Used
سياره توسان للبيع,Alexandria,Fleming,Hyundai,Tucson NX4e,2022,41000.0,Automatic,2100000.0,420000.0,https://contactcars.com/en/used-cars/hyundai-tucson_nx4e/31f8cd71d211?status=Used
opel mokka gs line 2024,Giza,6th of October,OPEL,Mokka,2024,8200.0,Automatic,1650000.0,330000.0,https://contactcars.com/en/used-cars/opel-mokka/c99ac06db8ae?status=Used
pegout 508 2020,Cairo,New Cairo & 5th Settlement,Peugeot,508,2020,115000.0,Automatic,1390000.0,,https://contactcars.com/en/used-cars/peugeot-508/a12f020f3e20?status=Used
نيسان صني,Cairo,Nasr City,Nissan,Sunny,2019,70000.0,Automatic,520000.0,104000.0,https://contactcars.com/en/used-cars/nissan-sunny/e9d9f2929df7?status=Used
كيا سبورتاج كسر زيرو,Cairo,Rehab City,Kia,Sportage NQ5,2023,9000.0,Automatic,2300000.0,460000.0,https://contactcars.com/en/used-cars/kia-sportage_nq5/4bbfe5a5e3f2?status=Used
مرسيدس E240 بحالة ممتازة,Cairo,Nasr City,Mercedes,E240,1999,175000.0,Automatic,700000.0,,https://contactcars.com/en/used-cars/mercedes-e240/c4ee1d36d8c8?status=Used
ماديه ٢ حاله ممتازه,Cairo,Maadi,Mazda,2,2017,129300.0,Automatic,650000.0,,https://contactcars.com/en/used-cars/mazda-2/2fcc680ded6e?status=Used
رينو سانديرو 2017,Giza,Sheikh Zayed,Renault,Sandero,2017,70000.0,Automatic,600000.0,,https://contactcars.com/en/used-cars/renault-sandero/9ffe89308789?status=Used
قشقاي ٢٠١٨ بحالة ممتازة,Cairo,New Cairo & 5th Settlement,Nissan,Qashqai,2018,265000.0,Automatic,950000.0,,https://contactcars.com/en/used-cars/nissan-qashqai/e9aaa4ff950f?status=Used
كيا أكسيد كسر زيرو هاي لاين بانوراما موديل 2024 مطلوب 1850,Giza,Sheikh Zayed,Kia,Xceed,2024,1200.0,Automatic,1850000.0,370000.0,https://contactcars.com/en/used-cars/kia-xceed/9a74f6e8bfdc?status=Used
BMW 530 msport 2019,Giza,6th of October,BMW,530i,2019,115000.0,Automatic,3150000.0,,https://contactcars.com/en/used-cars/bmw-530i/86cb4eb8a5b4?status=Used
لانسر شارك للبيع,Cairo,Rehab City,Mitsubishi,Lancer,2017,120000.0,Automatic,790000.0,,https://contactcars.com/en/used-cars/mitsubishi-lancer/92d7c4dd0e5b?status=Used
نيسان صني بحالة جيدة,Giza,Imbaba,Nissan,Sunny,2020,120000.0,Automatic,650000.0,,https://contactcars.com/en/used-cars/nissan-sunny/036236baa332?status=Used
فيات تيبو ٢٠٢١ هاي لاين زينون وشاشة ٧ بوصه,Qalyubia,Tookh,Fiat,Tipo,2021,60000.0,Automatic,1100000.0,275000.0,https://contactcars.com/en/used-cars/fiat-tipo/018b14f59c22?status=Used
عربية اسبيرنزا a516,Cairo,Mokattam,Speranza,A516,2009,123000.0,Automatic,190000.0,,https://contactcars.com/en/used-cars/speranza-a516/9b152dfe650a?status=Used
توسان ٢١ للبيع,Fayoum,Ibshway,Hyundai,Tucson NX4e,2021,115000.0,Automatic,10000.0,,https://contactcars.com/en/used-cars/hyundai-tucson_nx4e/6ef2b24ab1c1?status=Used
نسيان جوك٢٠١٣ للبيع فءه تانيه,Giza,6th of October,Nissan,Juke,2013,15000.0,Automatic,650000.0,,https://contactcars.com/en/used-cars/nissan-juke/8a343293321e?status=Used
اوبترا ٢٠٠٨ اتوماتيك للبيع او للبدل,Cairo,Nasr City,Chevrolet,Optra,2008,170000.0,Automatic,385000.0,,https://contactcars.com/en/used-cars/chevrolet-optra/42f7772af383?status=Used
c180 Aventgarde plus,Cairo,Nasr City,Mercedes,C180,2022,7000.0,Automatic,2950000.0,590000.0,https://contactcars.com/en/used-cars/mercedes-c180/ab32f1e24178?status=Used
Range Rover sport HSE 2021,Cairo,New Cairo & 5th Settlement,Range Rover,Sport,2021,28000.0,Automatic,4000000.0,,https://contactcars.com/en/used-cars/range_rover-sport/bbda14b2663d?status=Used?dealer=1519551
لانسر شارك بحاله ممتازه,Eastern,Husseinieh,Mitsubishi,Lancer,2016,122000.0,Automatic,850000.0,,https://contactcars.com/en/used-cars/mitsubishi-lancer/01b8cb9f96de?status=Used
Range Rover Velar 2020 MTI,Cairo,New Cairo & 5th Settlement,Range Rover,Velar,2020,50000.0,Automatic,2000000.0,,https://contactcars.com/en/used-cars/range_rover-velar/9edc5b460941?status=Used?dealer=1519551
ام جي 5 أعلى فئه,Cairo,Heliopolis,MG,5,2021,92000.0,Automatic,850000.0,,https://contactcars.com/en/used-cars/mg-5/a84eb735f46f?status=Used
Mercedes C200 AMG 2023,Cairo,Heliopolis,Mercedes,C200,2023,12000.0,Automatic,4315000.0,863000.0,https://contactcars.com/en/used-cars/mercedes-c200/c6325e52834242cab6a8fc673ad24386?status=Used?dealer=1519534
Mercedes C180 AMG 2022,Cairo,Heliopolis,Mercedes,C180,2022,8000.0,Automatic,4250000.0,850000.0,https://contactcars.com/en/used-cars/mercedes-c180/765206b2768b445086c12d820de96ba9?status=Used?dealer=1519534
رينو أوسترال,Red Sea,Ras Gharib,Renault,Austral,2024,13000.0,Automatic,2450000.0,490000.0,https://contactcars.com/en/used-cars/renault-austral/c4be81a0daab?status=Used
مرسيدس e250 اكسكلوسيف 2019 20 الف كم فقط,Cairo,Heliopolis,Mercedes,E 250,2019,22000.0,Automatic,4050000.0,810000.0,https://contactcars.com/en/used-cars/mercedes-e_250/e5201195bd1e?status=Used?dealer=1519349
سكودا ياتي بحاله ممتازه,Marsa Matrouh,Marsa Matrouh,Skoda,Yeti,2013,159000.0,Automatic,675000.0,,https://contactcars.com/en/used-cars/skoda-yeti/b052d5b0a70b?status=Used
حالة جيدة,Cairo,Shoubra,Jeep,Cherokee,2011,103000.0,Automatic,1350000.0,,https://contactcars.com/en/used-cars/jeep-cherokee/16b23f57c2ff?status=Used
كوبرا ليون كسر زيرو,Giza,Sheikh Zayed,Cupra,Leon,2024,2100.0,Automatic,2350000.0,,https://contactcars.com/en/used-cars/cupra-leon/5e18be1473b5?status=Used
Bmw 320 m sport,Cairo,Maadi,BMW,320i,2016,143000.0,Automatic,1720000.0,,https://contactcars.com/en/used-cars/bmw-320i/2a4b66a41027?status=Used
Tiguan 2020 used like zero,Cairo,Nasr City,Volkswagen,Tiguan,2020,39000.0,Automatic,1990000.0,398000.0,https://contactcars.com/en/used-cars/volkswagen-tiguan/3471626239e6?status=Used
سياره جيب رانجلر للبيع,Giza,Sheikh Zayed,Jeep,Wrangler,2011,215000.0,Automatic,1300000.0,,https://contactcars.com/en/used-cars/jeep-wrangler/80cbaded7161?status=Used
هيونداي إلنترا 2021 Hyundai Elantra (سنة تأمين هدية),Cairo,Nasr City,Hyundai,Elantra,2021,38000.0,Automatic,500000.0,,https://contactcars.com/en/used-cars/hyundai-elantra/3427a7ff3981?status=Used?dealer=1519503
رينو لوجان الفئه الثانيه,Alexandria,Glim,Renault,Logan,2022,32000.0,Automatic,715000.0,143000.0,https://contactcars.com/en/used-cars/renault-logan/1f70ac15a5ae?status=Used
Nissan juke 2013,Cairo,Heliopolis,Nissan,Juke,2013,130000.0,Automatic,700000.0,,https://contactcars.com/en/used-cars/nissan-juke/0dcad53e63ec?status=Used
باسات فابريكة بالإسكندرية,Alexandria,Glim,Volkswagen,Passat,2015,100000.0,Automatic,1300000.0,,https://contactcars.com/en/used-cars/volkswagen-passat/6ee370ee692a?status=Used
BMW 118 فبريكا بكامل اعلي فئه Sport,Cairo,Nasr City,BMW,118i,2012,210000.0,Automatic,1020000.0,,https://contactcars.com/en/used-cars/bmw-118i/f5a7f03e21e1?status=Used
JAGUAR XE P300 AWD,Cairo,Nasr City,Jaguar,XE,2021,39500.0,Automatic,3950000.0,790000.0,https://contactcars.com/en/used-cars/jaguar-xe/2e01450c0e88?status=Used
Nissan Sunny New shape,Cairo,Heliopolis,Nissan,Sunny,2015,144000.0,Automatic,400000.0,,https://contactcars.com/en/used-cars/nissan-sunny/81671189a02d?status=Used
Honda City 2016 highline excellent condition,Cairo,Nasr City,Honda,City,2016,110000.0,Automatic,840000.0,,https://contactcars.com/en/used-cars/honda-city/0409edd07db8?status=Used
معاقين مرسيدس بنز المانى E200 افنجارد موديل 2011,Cairo,El Sherouk City,Mercedes,E200,2011,140000.0,Automatic,1100000.0,,https://contactcars.com/en/used-cars/mercedes-e200/3d19e4a8c83a?status=Used?dealer=1519508
معاقين Skoda Actvia🚢⚓️ A4 المانى,Cairo,El Sherouk City,Skoda,Octavia,2002,109000.0,Automatic,285000.0,,https://contactcars.com/en/used-cars/skoda-octavia/35a444dfc43d?status=Used?dealer=1519508
(معاقين) Mercedes-Benz E200 🚀 2008 Kompressor,Cairo,El Sherouk City,Mercedes,E200,2008,114000.0,Automatic,800000.0,,https://contactcars.com/en/used-cars/mercedes-e200/5bf39bc295a7?status=Used?dealer=1519508
